LanePointX,LanePointY
50.220834,-2.095645
50.463558,-2.203417
50.704477,-2.312407
50.945336,-2.423396
51.184941,-2.535839
51.423045,-2.649606
51.660956,-2.765318
51.898136,-2.882722
52.134744,-3.001902
52.370320,-3.122627
52.603875,-3.244376
52.837097,-3.368015
53.069927,-3.493526
53.301291,-3.620332
53.532255,-3.749013
53.761842,-3.879026
53.990001,-4.010330
54.217767,-4.143518
54.444055,-4.277958
54.670265,-4.414482
54.894820,-4.552144
55.117565,-4.690828
55.340352,-4.831685
55.561836,-4.973877
55.782312,-5.117588
56.001652,-5.262734
56.219676,-5.409188
56.437082,-5.557419
56.653052,-5.706872
56.867880,-5.857741
57.081825,-6.010208
57.294356,-6.163895
57.506287,-6.319388
57.716788,-6.476083
57.925668,-6.633825
58.134231,-6.793597
58.341198,-6.954430
58.546787,-7.116479
58.751174,-7.279876
58.954742,-7.444931
59.157024,-7.611270
59.458150,-7.863269
59.657302,-8.032869
59.854969,-8.203567
60.051900,-8.376009
60.247369,-8.549564
60.441357,-8.724206
60.730494,-8.989044
61.015848,-9.255881
61.299511,-9.526668
61.579625,-9.799646
61.857113,-10.075696
62.131344,-10.354188
62.402809,-10.635608
62.670586,-10.918983
62.935866,-11.205557
63.198097,-11.494750
63.456464,-11.785629
63.712488,-12.079896
63.965164,-12.376411
64.214513,-12.675178
64.460841,-12.976554
64.704156,-13.280554
64.944064,-13.586680
65.180707,-13.895099
65.414003,-14.205689
65.644187,-14.518760
65.870927,-14.833855
66.094307,-15.151076
66.314334,-15.470420
66.530998,-15.791866
66.744066,-16.115049
66.953965,-16.440606
67.159993,-16.767433
67.363190,-17.097172
67.562463,-17.428052
67.758656,-17.761457
67.951015,-18.096101
68.140631,-18.433893
68.325900,-18.771971
68.507838,-19.112131
68.686324,-19.454158
68.860820,-19.796986
69.032405,-20.142739
69.199955,-20.489159
69.364352,-20.838058
69.524604,-21.187314
69.681472,-21.538548
69.834347,-21.890373
69.983968,-22.244476
70.129953,-22.599985
70.272143,-22.956485
70.410633,-23.314192
70.545567,-23.673468
70.676744,-24.033777
70.804141,-24.395025
70.927728,-24.757088
71.047862,-25.121013
71.163973,-25.485065
71.276775,-25.851474
71.385380,-26.217350
71.490549,-26.585202
71.591699,-26.952988
71.689224,-27.322087
71.783012,-27.692093
71.872900,-28.062320
71.959019,-28.433245
72.041445,-28.805194
72.120165,-29.178135
72.195041,-29.551398
72.266164,-29.925406
72.333519,-30.300063
72.396934,-30.674344
72.456580,-31.049141
72.512516,-31.424846
72.564780,-31.801813
72.613043,-32.177592
72.657620,-32.554483
72.698336,-32.931019
72.735351,-33.308634
72.768471,-33.685289
72.797854,-34.062587
72.823435,-34.439688
72.845268,-34.817312
72.863313,-35.194807
72.877585,-35.572323
72.888084,-35.949679
72.894826,-36.327482
72.897794,-36.704496
72.897005,-37.081943
72.892457,-37.459217
72.884163,-37.835883
72.872142,-38.211877
72.856359,-38.588316
72.836881,-38.963667
72.813670,-39.338920
72.786739,-39.713863
72.756072,-40.088675
72.721809,-40.461846
72.683795,-40.835218
72.642080,-41.208203
72.596716,-41.580373
72.547666,-41.952095
72.494973,-42.323050
72.438754,-42.692550
72.378701,-43.062609
72.315235,-43.430630
72.247846,-43.799593
72.177134,-44.166183
72.102757,-44.532307
72.024825,-44.897423
71.943320,-45.261640
71.858277,-45.624819
71.769727,-45.986867
71.677698,-46.347699
71.582066,-46.707816
71.482946,-47.066785
71.380382,-47.424466
71.274269,-47.781241
71.164779,-48.136541
71.051811,-48.490722
70.935574,-48.843157
70.815718,-49.194916
70.692731,-49.544586
70.566134,-49.893548
70.436302,-50.240764
70.303074,-50.586688
70.166618,-50.930901
70.027059,-51.273125
69.883703,-51.615056
69.737626,-51.954128
69.587829,-52.292691
69.435144,-52.628767
69.279385,-52.962795
69.120542,-53.295342
68.958608,-53.626503
68.794372,-53.954468
68.627197,-54.281098
68.457507,-54.605731
68.284746,-54.929287
68.109900,-55.250178
67.932538,-55.569563
67.752823,-55.887111
67.571275,-56.201920
67.386930,-56.516123
67.200675,-56.828270
67.012838,-57.137649
