LanePointX,LanePointY
86.246962,-22.452717
86.338423,-22.604772
87.709188,-25.103712
87.788634,-25.262663
87.868264,-25.423748
87.947421,-25.585641
88.026105,-25.748319
88.103761,-25.910606
88.180870,-26.073474
88.257568,-26.237198
88.333441,-26.400890
88.408416,-26.564364
88.482990,-26.728691
88.557370,-26.894456
88.630554,-27.059380
88.704071,-27.226859
88.776410,-27.393450
89.854945,-30.110528
89.917229,-30.282417
89.979803,-30.456993
90.041467,-30.630899
90.102274,-30.804210
90.163026,-30.979167
90.223126,-31.154054
90.282688,-31.329167
90.341729,-31.504540
90.400233,-31.680110
90.458205,-31.855882
90.515948,-32.032915
90.573017,-32.209793
90.629601,-32.387034
90.685391,-32.563612
91.520100,-35.442041
91.568696,-35.624733
91.616805,-35.807473
91.664376,-35.989984
91.711810,-36.173747
91.758903,-36.357949
91.805029,-36.540090
91.851569,-36.725574
91.897318,-36.909624
91.942345,-37.092447
91.987482,-37.277411
92.031958,-37.461541
92.076250,-37.646711
92.120219,-37.832276
92.163836,-38.018065
92.818426,-41.018673
92.856919,-41.208096
92.895230,-41.398184
92.933039,-41.587256
92.970984,-41.778417
93.008400,-41.968289
93.045591,-42.158331
93.082830,-42.349923
93.119561,-42.540171
93.156250,-42.731453
93.192553,-42.921971
93.228943,-43.114390
93.264807,-43.305382
93.300617,-43.497345
93.336379,-43.690246
93.885487,-46.787097
93.918603,-46.981017
93.951668,-47.175396
93.985120,-47.372723
94.018008,-47.567309
94.051237,-47.764428
94.084186,-47.960343
94.116869,-48.155093
94.149833,-48.351891
94.182605,-48.547890
94.215295,-48.743726
94.248055,-48.940439
94.280760,-49.137200
94.313460,-49.334229
94.346139,-49.531370
94.867464,-52.686884
94.900171,-52.885009
94.932737,-53.082287
94.965349,-53.279843
94.997885,-53.476937
95.030469,-53.674323
95.062964,-53.871168
95.095902,-54.070700
95.128185,-54.266265
95.160734,-54.463439
95.193351,-54.661028
95.225900,-54.858202
95.258339,-55.054713
95.291092,-55.253124
95.323666,-55.450449
95.844723,-58.606912
95.877337,-58.804481
95.909827,-59.001303
95.942546,-59.199507
95.975057,-59.396679
96.007614,-59.594247
96.040362,-59.792991
96.073068,-59.991412
96.105784,-60.189771
96.138629,-60.388730
96.171474,-60.587453
96.204288,-60.785732
96.237275,-60.984772
96.270168,-61.182931
96.303164,-61.381603
96.847838,-64.588885
96.883340,-64.791362
96.918758,-64.992354
96.954713,-65.195355
96.990279,-65.395323
97.026384,-65.597379
97.062713,-65.799636
97.099232,-66.001826
97.136062,-66.204551
97.173046,-66.406883
97.210304,-66.609452
97.247856,-66.812311
97.285616,-67.014981
97.323597,-67.217505
97.361824,-67.420193
98.016465,-70.682474
98.060304,-70.886804
98.104496,-71.091007
98.149162,-71.295611
98.194613,-71.502167
98.240022,-71.706805
98.285649,-71.910657
98.331887,-72.115409
98.378635,-72.320551
98.425793,-72.525590
98.473708,-72.731992
98.521794,-72.937181
98.570075,-73.141276
98.618939,-73.345913
98.668560,-73.551921
99.529588,-76.841699
99.587989,-77.046928
99.647016,-77.252237
99.706819,-77.458121
99.766942,-77.663111
99.827998,-77.869224
99.889581,-78.075014
99.951806,-78.280812
100.014683,-78.486609
100.078066,-78.691896
100.141999,-78.896803
100.206722,-79.102072
100.272504,-79.308516
100.338310,-79.512866
100.404942,-79.717641
101.568224,-82.987415
101.648041,-83.192779
101.727872,-83.395971
101.808139,-83.598104
101.889494,-83.800811
101.971724,-84.003615
102.054422,-84.205463
102.139071,-84.409909
102.223815,-84.612397
102.309388,-84.814685
102.395250,-85.015481
102.482649,-85.217690
102.570500,-85.418762
102.659538,-85.620374
102.749176,-85.821174
104.307288,-89.005697
104.412306,-89.201703
104.519268,-89.399169
104.626477,-89.594930
104.734388,-89.789834
104.842807,-89.983603
104.953201,-90.178810
105.064049,-90.372703
105.176229,-90.566800
105.289573,-90.760769
105.403700,-90.953932
105.518664,-91.146378
105.634656,-91.338412
105.752170,-91.530834
105.870142,-91.721879
107.894071,-94.706065
108.028417,-94.886657
108.164547,-95.067690
108.300971,-95.247166
108.437733,-95.425171
108.577288,-95.604887
108.715515,-95.780991
108.855552,-95.957525
108.997360,-96.134408
109.139392,-96.309694
